iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
DNK,Europe,Denmark,04/05/2021,256173,761,763.857,2490,0,1.857,43550.105,129.372,129.858,423.307,0,0.316,1.12,43,7.31,163,27.71,,,201,34.171,27843351,177516,4756.1,30.323,171248,29.252,0.0046,216.7,tests performed,,,,,,40970,,,,,6965,19896,0.338,5882259,,,,
DNK,Europe,Denmark,05/05/2021,256982,809,790.286,2491,1,1.714,43687.638,137.532,134.351,423.477,0.17,0.291,1.13,40,6.8,161,27.37,,,191,32.471,28039718,196367,4789.643,33.543,172834,29.523,0.0039,257.6,tests performed,,,,,,42977,,,,,7306,19766,0.336,5882259,,,,
DNK,Europe,Denmark,06/05/2021,257970,988,812.143,2492,1,1.571,43855.6,167.963,138.066,423.647,0.17,0.267,1.15,34,5.78,156,26.52,,,178,30.26,28274260,234542,4829.706,40.064,173932,29.71,0.0049,205.4,tests performed,,,,,,44984,,,,,7647,19637,0.334,5882259,,,,
DNK,Europe,Denmark,07/05/2021,258982,1012,846.857,2493,1,1.429,44027.643,172.043,143.968,423.817,0.17,0.243,1.14,31,5.27,157,26.69,,,197,33.491,28474410,200150,4863.895,34.189,183068,31.271,0.0054,184.4,tests performed,2202560,1414906,787966,125,,46991,37.44,24.05,13.4,0,7989,19507,0.332,5882259,,,,
DNK,Europe,Denmark,08/05/2021,260005,1023,868.143,2495,2,1.429,44201.556,173.913,147.587,424.157,0.34,0.243,1.13,30,5.1,143,24.31,,,207,35.191,28619348,144938,4888.653,24.758,185077,31.614,0.0047,211.1,tests performed,,,,,,46936,,,,,7979,19916,0.339,5882259,,,,
DNK,Europe,Denmark,09/05/2021,260682,677,876.714,2497,2,1.143,44316.648,115.092,149.044,424.497,0.34,0.194,1.13,31,5.27,150,25.5,,,206,35.021,28782208,162860,4916.472,27.819,186715,31.894,0.0047,212.7,tests performed,,,,,,46882,,,,,7970,20325,0.346,5882259,-1750.4,-2.28,4.2,-298.99667
DNK,Europe,Denmark,10/05/2021,261556,874,877.714,2497,0,1,44465.23,148.582,149.214,424.497,0,0.17,1.12,27,4.59,153,26.01,,,225,38.251,28992057,209849,4952.318,35.846,189460,32.363,0.0048,210,tests performed,,,,,,46827,,,,,7961,20733,0.352,5882259,,,,
DNK,Europe,Denmark,11/05/2021,262488,932,902.143,2497,0,1,44623.673,158.443,153.367,424.497,0,0.17,1.12,32,5.44,165,28.05,,,220,37.401,29189743,197686,4986.086,33.768,192342,32.855,0.0048,209.4,tests performed,,,,,,46772,,,,,7951,21142,0.359,5882259,,,,
DNK,Europe,Denmark,12/05/2021,263413,925,918.714,2499,2,1.143,44780.925,157.253,156.184,424.837,0.34,0.194,1.11,29,4.93,158,26.86,,,236,40.121,29411036,221293,5023.886,37.8,195903,33.463,0.0056,178.6,tests performed,,,,,,46717,,,,,7942,21551,0.366,5882259,,,,
DNK,Europe,Denmark,13/05/2021,264659,1246,955.571,2499,0,1,44992.749,211.823,162.45,424.837,0,0.17,1.1,36,6.12,154,26.18,,,248,42.161,29589573,178537,5054.383,30.497,187902,32.097,0.0053,187,tests performed,,,,,,46663,,,,,7933,21960,0.373,5882259,,,,
DNK,Europe,Denmark,14/05/2021,266014,1355,1004.571,2499,0,0.857,45223.102,230.354,170.78,424.837,0,0.146,1.09,33,5.61,163,27.71,,,253,43.011,29757002,167429,5082.983,28.6,183227,31.298,0.0054,184.3,tests performed,2528816,1571487,957719,144,,46608,42.99,26.72,16.28,0,7923,22369,0.38,5882259,,,,
DNK,Europe,Denmark,15/05/2021,266965,951,994.286,2499,0,0.571,45384.775,161.673,169.031,424.837,0,0.097,1.08,33,5.61,162,27.54,,,249,42.331,29896423,139421,5106.798,23.815,182439,31.164,0.0058,173.6,tests performed,,,,,,47048,,,,,7998,23399,0.398,5882259,,,,
DNK,Europe,Denmark,16/05/2021,268039,1074,1051,2502,3,0.714,45567.358,182.583,178.673,425.347,0.51,0.121,1.07,32,5.44,164,27.88,,,253,43.011,30064721,168298,5135.546,28.748,183216,31.296,0.0058,172.2,tests performed,,,,,,47488,,,,,8073,24429,0.415,5882259,-1758.3,-2.26,-0.75,-300.34613
DNK,Europe,Denmark,17/05/2021,269003,964,1063.857,2502,0,0.714,45731.24,163.883,180.859,425.347,0,0.121,1.06,29,4.93,173,29.41,,,232,39.441,30267866,203145,5170.247,34.7,182258,31.133,0.0058,173.6,tests performed,,,,,,47928,,,,,8148,25459,0.433,5882259,,,,
DNK,Europe,Denmark,18/05/2021,269839,836,1050.143,2503,1,0.857,45873.363,142.122,178.527,425.517,0.17,0.146,1.05,31,5.27,166,28.22,,,234,39.781,30446893,179027,5200.828,30.581,179593,30.677,0.0058,171.2,tests performed,,,,,,48368,,,,,8223,26489,0.45,5882259,,,,
DNK,Europe,Denmark,19/05/2021,270755,916,1048.857,2503,0,0.571,46029.085,155.722,178.309,425.517,0,0.097,1.04,33,5.61,163,27.71,,,233,39.611,30622683,175790,5230.855,30.028,173092,29.567,0.0059,168.7,tests performed,,,,,,48808,,,,,8297,27519,0.468,5882259,,,,
DNK,Europe,Denmark,20/05/2021,271843,1088,1026.286,2505,2,0.857,46214.048,184.963,174.471,425.857,0.34,0.146,1.03,33,5.61,160,27.2,,,217,36.891,30837062,214379,5267.475,36.619,178213,30.442,0.0056,177.1,tests performed,,,,,,49248,,,,,8372,28549,0.485,5882259,,,,
DNK,Europe,Denmark,21/05/2021,273057,1214,1006.143,2506,1,1,46420.431,206.383,171.047,426.027,0.17,0.17,1.02,31,5.27,143,24.31,,,215,36.551,31022293,185231,5299.115,31.64,180756,30.876,0.0059,170,tests performed,2876630,1778544,1098621,158,,49688,48.9,30.24,18.68,0,8447,29580,0.503,5882259,,,,
DNK,Europe,Denmark,22/05/2021,274408,1351,1063.286,2506,0,1,46650.105,229.674,180.761,426.027,0,0.17,1,32,5.44,146,24.82,,,207,35.191,31134906,112613,5318.351,19.236,176926,30.222,0.0057,173.9,tests performed,,,,,,49243,,,,,8371,30630,0.521,5882259,,,,
DNK,Europe,Denmark,23/05/2021,275159,751,1017.143,2507,1,0.714,46777.777,127.672,172.917,426.197,0.17,0.121,0.99,35,5.95,139,23.63,,,204,34.681,31268315,133409,5341.14,22.788,171942,29.371,0.0058,172.2,tests performed,,,,,,48798,,,,,8296,31681,0.539,5882259,-1722.2001,-2.19,3.56,-294.17966
DNK,Europe,Denmark,24/05/2021,275994,835,998.714,2508,1,0.857,46919.729,141.952,169.784,426.367,0.17,0.146,0.98,37,6.29,143,24.31,,,200,34.001,31416335,148020,5366.424,25.284,164067,28.025,0.0062,162.4,tests performed,,,,,,48352,,,,,8220,32732,0.556,5882259,,,,
DNK,Europe,Denmark,25/05/2021,276913,919,1010.571,2509,1,0.857,47075.962,156.232,171.8,426.537,0.17,0.146,0.98,36,6.12,148,25.16,,,206,35.021,31587458,171123,5395.655,29.231,162938,27.832,0.0061,164.1,tests performed,,,,,,47907,,,,,8144,33783,0.574,5882259,,,,
DNK,Europe,Denmark,26/05/2021,277707,794,993.143,2510,1,1,47210.944,134.982,168.837,426.707,0.17,0.17,0.97,36,6.12,148,25.16,,,199,33.831,31738978,151520,5421.537,25.882,159471,27.24,0.0062,160.9,tests performed,,,,,,47462,,,,,8069,34834,0.592,5882259,,,,
DNK,Europe,Denmark,27/05/2021,278780,1073,991,2511,1,0.857,47393.357,182.413,168.473,426.877,0.17,0.146,0.96,36,6.12,149,25.33,,,214,36.381,31939611,200633,5455.808,34.271,157507,26.905,0.0062,161.1,tests performed,,,,,,47017,,,,,7993,35884,0.61,5882259,,,,
DNK,Europe,Denmark,28/05/2021,279899,1119,977.429,2511,0,0.714,47583.59,190.233,166.166,426.877,0,0.121,0.95,33,5.61,143,24.31,,,204,34.681,32092124,152513,5481.86,26.052,152833,26.106,0.0061,164.9,tests performed,3202634,2037091,1166986,175,,46572,54.45,34.63,19.84,0,7917,36935,0.628,5882259,,,,
DNK,Europe,Denmark,29/05/2021,280896,997,926.857,2512,1,0.857,47753.083,169.493,157.568,427.047,0.17,0.146,0.94,33,5.61,144,24.48,,,206,35.021,32186316,94192,5497.95,16.09,150201,25.657,0.0064,155.2,tests performed,,,,,,47382,,,,,8055,36956,0.628,5882259,,,,
DNK,Europe,Denmark,30/05/2021,281934,1038,967.857,2516,4,1.286,47929.545,176.463,164.538,427.727,0.68,0.219,0.93,32,5.44,148,25.16,,,198,33.661,32309076,122760,5518.919,20.969,148680,25.397,0.0066,151.1,tests performed,,,,,,48191,,,,,8193,36976,0.629,5882259,-1698.5001,-2.13,2.35,-290.13132
DNK,Europe,Denmark,31/05/2021,282883,949,984.143,2516,0,1.143,48090.878,161.333,167.307,427.727,0,0.194,0.91,34,5.78,153,26.01,,,212,36.041,32458592,149516,5544.459,25.54,148894,25.434,0.0065,153,tests performed,,,,,,49001,,,,,8330,36997,0.629,5882259,,,,
DNK,Europe,Denmark,01/06/2021,283727,844,973.429,2516,0,1,48234.36,143.482,165.485,427.727,0,0.17,0.9,36,6.12,155,26.35,,,211,35.871,32587737,129145,5566.519,22.06,142897,24.409,0.0069,144.4,tests performed,,,,,,49810,,,,,8468,37017,0.629,5882259,,,,
DNK,Europe,Denmark,02/06/2021,284635,908,989.714,2516,0,0.857,48388.723,154.362,168.254,427.727,0,0.146,0.88,37,6.29,157,26.69,,,205,34.851,32727103,139366,5590.325,23.806,141161,24.113,0.0069,145.1,tests performed,,,,,,50620,,,,,8606,37038,0.63,5882259,,,,
DNK,Europe,Denmark,03/06/2021,285589,954,972.714,2516,0,0.714,48550.905,162.183,165.364,427.727,0,0.121,0.86,34,5.78,143,24.31,,,194,32.981,32916329,189226,5622.648,32.323,139531,23.834,0.0069,145.4,tests performed,,,,,,51429,,,,,8743,37059,0.63,5882259,,,,
DNK,Europe,Denmark,04/06/2021,286617,1028,959.714,2517,1,0.857,48725.668,174.763,163.154,427.897,0.17,0.146,0.84,32,5.44,145,24.65,,,184,31.28,33058182,141853,5646.879,24.231,138008,23.574,0.0069,145.3,tests performed,3568306,2296645,1282377,189,,52239,60.66,39.04,21.8,0,8881,37079,0.63,5882259,,,,
DNK,Europe,Denmark,05/06/2021,287544,927,949.714,2517,0,0.714,48883.261,157.593,161.454,427.897,0,0.121,0.82,30,5.1,134,22.78,,,173,29.41,33136815,78633,5660.31,13.432,135786,23.194,0.0065,153.3,tests performed,,,,,,53846,,,,,9154,38558,0.655,5882259,,,,
DNK,Europe,Denmark,06/06/2021,288136,592,886,2518,1,0.286,48983.902,100.642,150.622,428.067,0.17,0.049,0.8,29,4.93,138,23.46,,,167,28.39,33245992,109177,5678.96,18.649,133845,22.863,0.0065,153.4,tests performed,,,,,,55453,,,,,9427,40036,0.681,5882259,-1676.8002,-2.08,2.15,-286.42462
DNK,Europe,Denmark,07/06/2021,288989,853,872.286,2518,0,0.286,49128.915,145.012,148.291,428.067,0,0.049,0.78,27,4.59,137,23.29,,,156,26.52,33373200,127208,5700.689,21.729,130658,22.319,0.0063,159.9,tests performed,,,,,,57060,,,,,9700,41515,0.706,5882259,,,,
DNK,Europe,Denmark,08/06/2021,289448,459,817.286,2520,2,0.571,49206.946,78.031,138.941,428.407,0.34,0.097,0.76,27,4.59,124,21.08,,,142,24.14,33479368,106168,5718.824,18.135,127376,21.758,0.0058,171.8,tests performed,,,,,,58668,,,,,9974,42993,0.731,5882259,,,,
DNK,Europe,Denmark,09/06/2021,289825,377,741.429,2520,0,0.571,49271.037,64.091,126.045,428.407,0,0.097,0.74,27,4.59,122,20.74,,,147,24.99,33588665,109297,5737.494,18.67,123080,21.024,0.006,167.6,tests performed,,,,,,60275,,,,,10247,44472,0.756,5882259,,,,
DNK,Europe,Denmark,10/06/2021,290729,904,734.286,2520,0,0.571,49424.719,153.682,124.831,428.407,0,0.097,0.72,22,3.74,120,20.4,,,138,23.46,33742917,154252,5763.842,26.349,118084,20.171,0.0055,180.2,tests performed,,,,,,61882,,,,,10520,45950,0.781,5882259,,,,
DNK,Europe,Denmark,11/06/2021,291204,475,655.286,2522,2,0.714,49505.471,80.751,111.4,428.747,0.34,0.121,0.71,23,3.91,111,18.87,,,130,22.1,33848505,105588,5781.879,18.036,112903,19.286,0.0052,193.8,tests performed,4012729,2628645,1413065,204,,63489,68.22,44.69,24.02,0,10793,47429,0.806,5882259,,,,
DNK,Europe,Denmark,12/06/2021,291622,418,582.571,2523,1,0.857,49576.532,71.061,99.039,428.917,0.17,0.146,0.7,20,3.4,99,16.83,,,126,21.42,33906301,57796,5791.751,9.873,109927,18.777,0.0051,196.1,tests performed,,,,,,63390,,,,,10776,46802,0.796,5882259,,,,
DNK,Europe,Denmark,13/06/2021,292059,437,560.429,2525,2,1,49650.823,74.291,95.274,429.257,0.34,0.17,0.69,20,3.4,98,16.66,,,131,22.27,33986775,80474,5805.497,13.746,105826,18.077,0.0046,218.8,tests performed,,,,,,63291,,,,,10760,46175,0.785,5882259,-1635.3002,-2,4.1,-279.33575
DNK,Europe,Denmark,14/06/2021,292374,315,483.571,2525,0,1,49704.374,53.551,82.208,429.257,0,0.17,0.68,20,3.4,102,17.34,,,123,20.91,34081591,94816,5821.694,16.196,101199,17.286,0.0045,224,tests performed,,,,,,63191,,,,,10743,45548,0.774,5882259,,,,
DNK,Europe,Denmark,15/06/2021,292611,237,451.857,2526,1,0.857,49744.664,40.291,76.817,429.427,0.17,0.146,0.67,19,3.23,101,17.17,,,120,20.4,34168713,87122,5836.575,14.882,98478,16.822,0.0044,229.2,tests performed,,,,,,63092,,,,,10726,44921,0.764,5882259,,,,
DNK,Europe,Denmark,16/06/2021,292833,222,429.714,2527,1,1,49782.405,37.741,73.053,429.597,0.17,0.17,0.67,20,3.4,93,15.81,,,101,17.17,34258586,89873,5851.927,15.352,95703,16.348,0.0037,272.7,tests performed,,,,,,62993,,,,,10709,44294,0.753,5882259,,,,
DNK,Europe,Denmark,17/06/2021,293186,353,351,2527,0,1,49842.416,60.011,59.671,429.597,0,0.17,0.68,19,3.23,84,14.28,,,91,15.47,34372368,113782,5871.363,19.436,89922,15.36,0.0037,272.1,tests performed,,,,,,62894,,,,,10692,43667,0.742,5882259,,,,
DNK,Europe,Denmark,18/06/2021,293517,331,330.429,2528,1,0.857,49898.687,56.271,56.174,429.767,0.17,0.146,0.69,20,3.4,84,14.28,,,88,14.96,34454948,82580,5885.469,14.106,86635,14.799,0.0035,289.1,tests performed,4452291,2929924,1560678,215,,62795,75.69,49.81,26.53,0,10675,43040,0.732,5882259,,,,
DNK,Europe,Denmark,19/06/2021,293720,203,299.714,2528,0,0.714,49933.197,34.511,50.952,429.767,0,0.121,0.7,20,3.4,76,12.92,,,90,15.3,34505871,50923,5894.167,8.698,85653,14.631,0.0032,314.9,tests performed,,,,,,62308,,,,,10593,41401,0.704,5882259,,,,
DNK,Europe,Denmark,20/06/2021,293963,243,272,2530,2,0.714,49974.508,41.311,46.241,430.107,0.34,0.121,0.71,19,3.23,80,13.6,,,83,14.11,34579371,73500,5906.722,12.555,84657,14.461,0.003,333.3,tests performed,,,,,,61821,,,,,10510,39762,0.676,5882259,-1649.4001,-1.99,-1.39,-281.74426
DNK,Europe,Denmark,21/06/2021,294152,189,254,2530,0,0.714,50006.639,32.131,43.181,430.107,0,0.121,0.73,17,2.89,82,13.94,,,71,12.07,34656979,77608,5919.979,13.257,82198,14.041,0.0029,340.5,tests performed,,,,,,61334,,,,,10427,38124,0.648,5882259,,,,
DNK,Europe,Denmark,22/06/2021,294301,149,241.429,2531,1,0.714,50031.969,25.33,41.044,430.277,0.17,0.121,0.75,18,3.06,67,11.39,,,67,11.39,34727885,70906,5932.091,12.112,79882,13.645,0.0029,344.5,tests performed,,,,,,60847,,,,,10344,36485,0.62,5882259,,,,
DNK,Europe,Denmark,23/06/2021,294456,155,231.857,2531,0,0.571,50058.319,26.35,39.416,430.277,0,0.097,0.77,15,2.55,64,10.88,,,66,11.22,34803938,76053,5945.082,12.991,77907,13.308,0.0027,365.3,tests performed,,,,,,60360,,,,,10261,34846,0.592,5882259,,,,
DNK,Europe,Denmark,24/06/2021,294679,223,213.286,2531,0,0.571,50096.23,37.911,36.259,430.277,0,0.097,0.81,16,2.72,68,11.56,,,67,11.39,34920804,116866,5965.045,19.963,78348,13.383,0.0024,410.8,tests performed,,,,,,59873,,,,,10179,33207,0.565,5882259,,,,
DNK,Europe,Denmark,25/06/2021,294852,173,190.714,2531,0,0.429,50125.641,29.41,32.422,430.277,0,0.073,0.85,17,2.89,65,11.05,,,63,10.71,35007818,87014,5979.908,14.863,78981,13.491,0.0024,408.3,tests performed,4867997,3150904,1758865,240,,59387,82.76,53.57,29.9,0,10096,31569,0.537,5882259,,,,
DNK,Europe,Denmark,26/06/2021,295074,222,193.429,2531,0,0.429,50163.381,37.741,32.883,430.277,0,0.073,0.89,17,2.89,63,10.71,,,57,9.69,35060237,52419,5988.862,8.954,79195,13.528,0.0024,424.5,tests performed,,,,,,59628,,,,,10137,30504,0.519,5882259,,,,
DNK,Europe,Denmark,27/06/2021,295269,195,186.571,2531,0,0.143,50196.532,33.151,31.718,430.277,0,0.024,0.94,17,2.89,66,11.22,,,50,8.5,35124434,64197,5999.828,10.966,77866,13.301,0.0024,422.2,tests performed,,,,,,59869,,,,,10178,29439,0.5,5882259,-1653.3002,-1.97,-0.39,-282.41043
DNK,Europe,Denmark,28/06/2021,295443,174,184.429,2532,1,0.286,50226.112,29.58,31.353,430.447,0.17,0.049,0.98,14,2.38,65,11.05,,,47,7.99,35202919,78485,6013.235,13.407,77991,13.322,0.0024,422.2,tests performed,,,,,,60110,,,,,10219,28375,0.482,5882259,,,,
DNK,Europe,Denmark,29/06/2021,295594,151,184.714,2533,1,0.286,50251.783,25.67,31.402,430.617,0.17,0.049,1.04,14,2.38,62,10.54,,,42,7.14,35278826,75907,6026.201,12.966,78706,13.444,0.0025,398.9,tests performed,,,,,,60351,,,,,10260,27310,0.464,5882259,,,,
DNK,Europe,Denmark,30/06/2021,295837,243,197.286,2534,1,0.429,50293.093,41.311,33.539,430.787,0.17,0.073,1.09,12,2.04,55,9.35,,,40,6.8,35368797,89971,6041.569,15.369,80694,13.784,0.0027,377.1,tests performed,,,,,,60593,,,,,10301,26245,0.446,5882259,,,,
DNK,Europe,Denmark,01/07/2021,296177,340,214,2534,0,0.429,50350.894,57.801,36.381,430.787,0,0.073,1.14,12,2.04,52,8.84,,,43,7.31,35501173,132376,6064.181,22.612,82910,14.162,0.0031,322.4,tests performed,,,,,,60834,,,,,10342,25181,0.428,5882259,,,,
DNK,Europe,Denmark,02/07/2021,296652,475,257.143,2535,1,0.571,50431.645,80.751,43.715,430.957,0.17,0.097,1.18,11,1.87,48,8.16,,,42,7.14,35611719,110546,6083.064,18.883,86272,14.737,0.0032,317.2,tests performed,5295522,3319717,2019244,253,,61075,90.03,56.44,34.33,0,10383,24116,0.41,5882259,,,,
DNK,Europe,Denmark,03/07/2021,296978,326,272,2536,1,0.714,50487.066,55.421,46.241,431.127,0.17,0.121,1.22,10,1.7,43,7.31,,,39,6.63,35680507,68788,6094.815,11.75,88610,15.136,0.0035,287.7,tests performed,,,,,,62794,,,,,10675,26272,0.447,5882259,,,,
DNK,Europe,Denmark,04/07/2021,297425,447,308,2537,1,0.857,50563.057,75.991,52.361,431.297,0.17,0.146,1.25,9,1.53,39,6.63,,,39,6.63,35760435,79928,6108.468,13.653,90857,15.52,0.0037,267.9,tests performed,,,,,,64513,,,,,10967,28428,0.483,5882259,-1562.2002,-1.84,9.39,-266.8491
DNK,Europe,Denmark,05/07/2021,297817,392,339.143,2537,0,0.714,50629.699,66.641,57.655,431.297,0,0.121,1.27,9,1.53,40,6.8,,,46,7.82,35854294,93859,6124.5,16.033,93054,15.895,0.0039,254.4,tests performed,,,,,,66232,,,,,11260,30583,0.52,5882259,,,,
DNK,Europe,Denmark,06/07/2021,298154,337,365.714,2537,0,0.571,50686.989,57.291,62.172,431.297,0,0.097,1.3,8,1.36,43,7.31,,,50,8.5,35942342,88048,6139.54,15.04,94788,16.191,0.0043,232.1,tests performed,,,,,,67951,,,,,11552,32739,0.557,5882259,,,,
DNK,Europe,Denmark,07/07/2021,298696,542,408.429,2538,1,0.571,50779.131,92.141,69.434,431.467,0.17,0.097,1.32,9,1.53,39,6.63,,,50,8.5,36034611,92269,6155.301,15.761,95116,16.247,0.0048,207.5,tests performed,,,,,,69670,,,,,11844,34895,0.593,5882259,,,,
DNK,Europe,Denmark,08/07/2021,299385,689,458.286,2538,0,0.571,50896.263,117.132,77.91,431.467,0,0.097,1.33,8,1.36,38,6.46,,,51,8.67,36154014,119403,6175.697,20.396,93263,15.931,0.0052,192.5,tests performed,,,,,,71389,,,,,12136,37051,0.63,5882259,,,,
DNK,Europe,Denmark,09/07/2021,300043,658,484.429,2538,0,0.429,51008.125,111.862,82.354,431.467,0,0.073,1.33,9,1.53,35,5.95,,,52,8.84,36263007,108993,6194.315,18.618,93041,15.893,0.0056,180.1,tests performed,5807279,3594163,2257089,276,,73108,98.73,61.1,38.37,0,12429,39207,0.667,5882259,,,,
DNK,Europe,Denmark,10/07/2021,300594,551,516.571,2538,0,0.286,51101.796,93.671,87.819,431.467,0,0.049,1.34,9,1.53,28,4.76,,,57,9.69,36337724,74717,6207.078,12.763,93888,16.038,0.0056,178.2,tests performed,,,,,,73481,,,,,12492,38205,0.649,5882259,,,,
DNK,Europe,Denmark,11/07/2021,301114,520,527,2539,1,0.286,51190.198,88.401,89.591,431.637,0.17,0.049,1.35,9,1.53,29,4.93,,,65,11.05,36414109,76385,6220.126,13.048,93382,15.951,0.006,167.4,tests performed,,,,,,73854,,,,,12555,37203,0.632,5882259,-1588.9001,-1.85,-2.72,-271.40988
DNK,Europe,Denmark,12/07/2021,301723,609,558,2539,0,0.286,51293.729,103.532,94.862,431.637,0,0.049,1.36,9,1.53,37,6.29,,,70,11.9,36499369,85260,6234.69,14.564,92154,15.741,0.0068,146,tests performed,,,,,,74228,,,,,12619,36201,0.615,5882259,,,,
DNK,Europe,Denmark,13/07/2021,302571,848,631,2539,0,0.286,51437.891,144.162,107.272,431.637,0,0.049,1.35,10,1.7,47,7.99,,,82,13.94,36579314,79945,6248.345,13.656,90996,15.544,0.0077,129.2,tests performed,,,,,,74601,,,,,12682,35199,0.598,5882259,,,,
DNK,Europe,Denmark,14/07/2021,303626,1055,704.286,2539,0,0.143,51617.244,179.353,119.73,431.637,0,0.024,1.33,12,2.04,51,8.67,,,89,15.13,36665885,86571,6263.133,14.788,90182,15.405,0.0086,116,tests performed,,,,,,74974,,,,,12746,34197,0.581,5882259,,,,
DNK,Europe,Denmark,15/07/2021,304828,1202,777.571,2539,0,0.143,51821.588,204.343,132.189,431.637,0,0.024,1.31,11,1.87,51,8.67,,,93,15.81,36775564,109679,6281.868,18.735,88793,15.167,0.0095,104.9,tests performed,,,,,,75347,,,,,12809,33195,0.564,5882259,,,,
DNK,Europe,Denmark,16/07/2021,305969,1141,846.571,2540,1,0.286,52015.561,193.973,143.919,431.807,0.17,0.049,1.28,11,1.87,53,9.01,,,101,17.17,36875172,99608,6298.883,17.015,87452,14.938,0.0103,96.6,tests performed,6337321,3819517,2562043,300,,75720,107.74,64.93,43.56,0.01,12873,32193,0.547,5882259,,,,
DNK,Europe,Denmark,17/07/2021,306929,960,905,2541,1,0.429,52178.763,163.203,153.852,431.977,0.17,0.073,1.24,10,1.7,55,9.35,,,102,17.34,36948318,73146,6311.377,12.495,87228,14.9,0.0112,89.2,tests performed,,,,,,74900,,,,,12733,31160,0.53,5882259,,,,
DNK,Europe,Denmark,18/07/2021,307959,1030,977.857,2542,1,0.429,52353.866,175.103,166.238,432.147,0.17,0.073,1.21,10,1.7,53,9.01,,,101,17.17,37025303,76985,6324.528,13.15,87313,14.914,0.0113,88.9,tests performed,,,,,,74080,,,,,12594,30127,0.512,5882259,-1496.8002,-1.73,9.37,-255.6777
DNK,Europe,Denmark,19/07/2021,308600,641,982.429,2542,0,0.429,52462.838,108.972,167.016,432.147,0,0.073,1.18,9,1.53,50,8.5,,,104,17.68,37106879,81576,6338.462,13.935,86787,14.825,0.0113,88.4,tests performed,,,,,,73260,,,,,12454,29094,0.495,5882259,,,,
DNK,Europe,Denmark,20/07/2021,309444,844,981.857,2542,0,0.429,52606.32,143.482,166.918,432.147,0,0.073,1.15,10,1.7,50,8.5,,,99,16.83,37177111,70232,6350.459,11.997,85400,14.588,0.0111,90.1,tests performed,,,,,,72440,,,,,12315,28061,0.477,5882259,,,,
DNK,Europe,Denmark,21/07/2021,310264,820,948.286,2542,0,0.429,52745.722,139.402,161.211,432.147,0,0.073,1.13,12,2.04,55,9.35,,,98,16.66,37248717,71606,6362.69,12.231,83262,14.223,0.0108,92.7,tests performed,,,,,,71620,,,,,12176,27027,0.459,5882259,,,,
DNK,Europe,Denmark,22/07/2021,311115,851,898.143,2542,0,0.429,52890.395,144.672,152.687,432.147,0,0.073,1.11,13,2.21,57,9.69,,,96,16.32,37331399,82682,6376.814,14.123,79405,13.564,0.0107,93.4,tests performed,,,,,,70800,,,,,12036,25994,0.442,5882259,,,,
DNK,Europe,Denmark,23/07/2021,311920,805,850.143,2542,0,0.286,53027.247,136.852,144.527,432.147,0,0.049,1.1,11,1.87,55,9.35,,,94,15.98,37407017,75618,6389.731,12.917,75978,12.978,0.0107,93.3,tests performed,6827180,3994243,2877379,323,,69980,116.06,67.9,48.92,0.01,11897,24961,0.424,5882259,,,,
DNK,Europe,Denmark,24/07/2021,312627,707,814,2542,0,0.143,53147.439,120.192,138.382,432.147,0,0.024,1.09,10,1.7,56,9.52,,,93,15.81,37459958,52941,6398.774,9.043,73091,12.485,0.0106,94.5,tests performed,,,,,,67271,,,,,11436,23740,0.404,5882259,,,,
DNK,Europe,Denmark,25/07/2021,313376,749,773.857,2542,0,0,53274.771,127.332,131.558,432.147,0,0,1.09,10,1.7,59,10.03,,,99,16.83,37521445,61487,6409.277,10.503,70877,12.107,0.0109,91.5,tests performed,,,,,,64562,,,,,10976,22519,0.383,5882259,-1443.9001,-1.65,5.3,-246.64153
DNK,Europe,Denmark,26/07/2021,314020,644,774.286,2542,0,0,53384.253,109.482,131.631,432.147,0,0,1.08,10,1.7,60,10.2,,,98,16.66,37588690,67245,6420.763,11.487,68830,11.757,0.0111,90.1,tests performed,,,,,,61852,,,,,10515,21298,0.362,5882259,,,,
DNK,Europe,Denmark,27/07/2021,314792,772,764,2543,1,0.143,53515.495,131.242,129.882,432.317,0.17,0.024,1.08,10,1.7,61,10.37,,,108,18.36,37646769,58079,6430.684,9.921,67094,11.461,0.0108,92.3,tests performed,,,,,,59143,,,,,10054,20077,0.341,5882259,,,,
